songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,20,16,4,11,10,14,0,3,3,7,0,35,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3606398,398.3606398,398.3606398,398.3606398,398.3606398,0.0040219,398.3606398,TRUE,-0.297222222,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,2,3,6,14,7,14,0,3,3,7,0,36,36,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6606611,399.6606611,399.6606611,399.6606611,399.6606611,0.0041116,399.6606611,TRUE,-0.3,-0.391666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,3,10,30,34,36,31,0,3,3,7,0,37,37,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8439971,400.8439971,400.8439971,400.8439971,400.8439971,0.0040052,400.8439971,TRUE,0.094444444,-0.390740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,4,40,41,50,54,0,3,3,7,0,38,38,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.4106959,402.4106959,402.4106959,402.4106959,402.4106959,0.0044469,402.4106959,TRUE,0.100925926,-0.394444444,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,3,5,15,17,21,16,0,3,3,7,0,39,39,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4940911,404.4940911,404.4940911,404.4940911,404.4940911,0.0039882,404.4940911,TRUE,-0.299074074,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,3,10,30,34,37,31,0,3,3,7,0,40,40,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0273896,406.0273896,406.0273896,406.0273896,406.0273896,0.0044672,406.0273896,TRUE,0.085185185,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,27,23,50,57,60,53,0,3,3,7,0,41,41,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7940694,407.7940694,407.7940694,407.7940694,407.7940694,0.0041219,407.7940694,TRUE,-0.285185185,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,22,14,36,38,39,44,0,4,4,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,416.8274465,0.0035237,0.118518519,-0.290740741,1,0,0,421.1274924,421.1274924,421.1274924,421.1274924,421.1274924,0.0191565,421.1274924,TRUE,-0.105555556,-0.40462963,1,0,0,ansTwo,411.8274073,416.8274465,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,43,28,71,75,77,81,0,4,4,5,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.6775223,424.6775223,424.6775223,424.6775223,424.6775223,0.0040897,424.6775223,TRUE,0.087962963,-0.398148148,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,49,28,77,79,78,81,0,4,4,5,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.910841,426.910841,426.910841,426.910841,426.910841,0.0045177,426.910841,TRUE,0.10462963,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,53,50,103,105,107,111,0,4,4,5,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.9108673,429.9108673,429.9108673,429.9108673,429.9108673,0.0042531,429.9108673,TRUE,-0.298148148,-0.406481481,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,12,5,60,70,64,63,0,4,4,5,0,4,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.4275821,432.4275821,432.4275821,432.4275821,432.4275821,0.0041915,432.4275821,TRUE,-0.306481481,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,22,22,44,52,49,52,0,4,4,5,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.7109241,434.7109241,434.7109241,434.7109241,434.7109241,0.0040478,434.7109241,TRUE,-0.312962963,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,21,210,217,218,216,0,4,4,5,0,6,6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.9776796,435.9776796,435.9776796,435.9776796,435.9776796,0.004363,435.9776796,TRUE,-0.092592593,-0.399074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,28,14,42,47,43,46,0,4,4,5,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3276371,438.3276371,438.3276371,438.3276371,438.3276371,0.004062,438.3276371,TRUE,-0.292592593,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,52,50,102,107,112,107,0,4,4,5,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.4276382,441.4276382,441.4276382,441.4276382,441.4276382,0.004366,441.4276382,FALSE,-0.112037037,-0.408333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,2,20,30,21,25,0,4,4,5,0,9,9,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.2609674,443.2609674,443.2609674,443.2609674,443.2609674,0.0040107,443.2609674,TRUE,0.090740741,-0.407407407,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,28,14,14,20,22,26,0,4,4,5,0,10,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.9276702,445.9276702,445.9276702,445.9276702,445.9276702,0.0042323,445.9276702,TRUE,-0.311111111,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,46,43,3,8,6,10,0,4,4,5,0,11,11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8443562,449.8443562,449.8443562,449.8443562,449.8443562,0.0038898,449.8443562,TRUE,-0.098148148,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,28,28,0,3,5,3,0,4,4,5,0,12,12,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.5777015,452.5777015,452.5777015,452.5777015,452.5777015,0.0041018,452.5777015,TRUE,0.099074074,-0.394444444,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,48,48,96,101,103,99,0,4,4,5,0,13,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.7777119,454.7777119,454.7777119,454.7777119,454.7777119,0.004037,454.7777119,TRUE,-0.306481481,-0.408333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,18,180,188,190,194,0,4,4,5,0,14,14,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0943284,457.0943284,457.0943284,457.0943284,457.0943284,0.004222,457.0943284,TRUE,0.087962963,-0.406481481,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,2,10,20,22,23,30,0,4,4,5,0,15,15,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.1277715,459.1277715,459.1277715,459.1277715,459.1277715,0.0040585,459.1277715,TRUE,-0.097222222,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,18,10,180,190,184,182,0,4,4,5,0,16,16,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.3277637,460.3277637,460.3277637,460.3277637,460.3277637,0.0047155,460.3277637,TRUE,-0.296296296,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,2,10,20,21,26,22,0,4,4,5,0,17,17,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.494359,461.494359,461.494359,461.494359,461.494359,0.003993,461.494359,TRUE,0.092592593,-0.394444444,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,5,12,60,68,67,70,0,4,4,5,0,18,18,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.6944234,462.6944234,462.6944234,462.6944234,462.6944234,0.0044433,462.6944234,TRUE,-0.098148148,-0.405555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,25,14,39,42,44,40,0,4,4,5,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.2110991,464.2110991,464.2110991,464.2110991,464.2110991,0.0039793,464.2110991,TRUE,-0.308333333,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,53,50,3,6,11,10,0,4,4,5,0,20,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.5111231,466.5111231,466.5111231,466.5111231,466.5111231,0.0041502,466.5111231,TRUE,0.096296296,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,49,22,71,76,81,76,0,4,4,5,0,21,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1111524,468.1111524,468.1111524,468.1111524,468.1111524,0.0039952,468.1111524,TRUE,-0.290740741,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,18,180,186,185,187,0,4,4,5,0,22,22,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.8445171,471.8445171,471.8445171,471.8445171,471.8445171,0.0043357,471.8445171,TRUE,0.111111111,-0.407407407,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,51,49,2,5,9,3,0,4,4,5,0,23,23,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.6778491,474.6778491,474.6778491,474.6778491,474.6778491,0.0040712,474.6778491,TRUE,-0.094444444,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,12,10,120,124,125,126,0,4,4,5,0,24,24,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.7278671,476.7278671,476.7278671,476.7278671,476.7278671,0.0042527,476.7278671,TRUE,-0.318518519,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,21,5,105,107,109,113,0,4,4,5,0,25,25,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.6611994,477.6611994,477.6611994,477.6611994,477.6611994,0.0040906,477.6611994,TRUE,-0.299074074,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,49,48,97,105,99,101,0,4,4,5,0,26,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.9445471,479.9445471,479.9445471,479.9445471,479.9445471,0.0045349,479.9445471,TRUE,-0.296296296,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,21,210,215,220,224,0,4,4,5,0,27,27,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7279011,482.7279011,482.7279011,482.7279011,482.7279011,0.0040499,482.7279011,TRUE,-0.112037037,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,48,48,0,6,8,4,0,4,4,5,0,28,28,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.2445841,485.2445841,485.2445841,485.2445841,485.2445841,0.0040745,485.2445841,TRUE,-0.300925926,-0.391666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,21,5,105,106,109,110,0,4,4,5,0,29,29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.4612539,486.4612539,486.4612539,486.4612539,486.4612539,0.0041923,486.4612539,TRUE,-0.313888889,-0.389814815,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,43,22,21,27,28,32,0,4,4,5,0,30,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.4446114,488.4446114,488.4446114,488.4446114,488.4446114,0.0045975,488.4446114,TRUE,-0.308333333,-0.409259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,48,43,91,99,95,92,0,4,4,5,0,31,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0446658,492.0446658,492.0446658,492.0446658,492.0446658,0.0040328,492.0446658,TRUE,-0.306481481,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,43,22,65,66,71,67,0,4,4,5,0,32,32,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.677997,494.677997,494.677997,494.677997,494.677997,0.0041499,494.677997,TRUE,-0.110185185,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,12,120,125,126,128,0,4,4,5,0,33,33,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0947193,498.0947193,498.0947193,498.0947193,498.0947193,0.0039986,498.0947193,TRUE,-0.306481481,-0.40462963,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,2,20,25,30,25,0,4,4,5,0,34,34,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0446699,500.0446699,500.0446699,500.0446699,500.0446699,0.0044167,500.0446699,TRUE,0.103703704,-0.412037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,43,28,15,22,21,19,0,4,4,5,0,35,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9780604,501.9780604,501.9780604,501.9780604,501.9780604,0.0040943,501.9780604,TRUE,0.113888889,-0.408333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,48,43,5,8,10,11,0,4,4,5,0,36,36,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.7447594,509.7447594,509.7447594,509.7447594,509.7447594,0.0041797,509.7447594,TRUE,-0.300925926,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,46,34,12,2,15,13,0,5,5,0,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,517.9948063,0.0036206,-0.011111111,-0.266666667,1,0,0,518.9948482,518.9948482,518.9948482,518.9948482,518.9948482,0.0160486,518.9948482,FALSE,-0.293518519,-0.411111111,1,0,0,ansOne,512.9947973,517.9948063,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,10,100,104,101,103,0,5,5,0,0,1,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.2615222,523.2615222,523.2615222,523.2615222,523.2615222,0.0041195,523.2615222,TRUE,0.10462963,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,47,12,59,63,67,64,0,5,5,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.2615416,525.2615416,525.2615416,525.2615416,525.2615416,0.0041415,525.2615416,TRUE,-0.110185185,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,47,33,80,83,81,87,0,5,5,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3948887,529.3948887,529.3948887,529.3948887,529.3948887,0.0041398,529.3948887,TRUE,-0.107407407,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,10,200,208,201,208,0,5,5,0,0,4,4,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8782688,532.8782688,532.8782688,532.8782688,532.8782688,0.0043368,532.8782688,TRUE,-0.308333333,-0.408333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,59,46,105,112,107,113,0,5,5,0,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.9949318,533.9949318,533.9949318,533.9949318,533.9949318,0.0040489,533.9949318,TRUE,-0.288888889,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,10,200,202,206,204,0,5,5,0,0,6,6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7449539,537.7449539,537.7449539,537.7449539,537.7449539,0.0043068,537.7449539,TRUE,-0.092592593,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,63,59,122,125,132,126,0,5,5,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2283185,539.2283185,539.2283185,539.2283185,539.2283185,0.0040777,539.2283185,TRUE,-0.1,-0.407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,41,33,74,82,75,76,0,5,5,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0284277,544.0284277,544.0284277,544.0284277,544.0284277,0.004738,544.0284277,TRUE,0.114814815,-0.407407407,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
