songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,15,75,77,85,77,0,6,6,4,0,24,24,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.9922372000292,702.9922372000292,702.9922372000292,702.9922372000292,702.9922372000292,0.006450800108723342,702.9922372000292,True,-0.2814814814814815,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,15,10,150,153,157,151,0,6,6,4,0,25,25,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1255026999861,709.1255026999861,709.1255026999861,709.1255026999861,709.1255026999861,0.006001700065098703,709.1255026999861,True,-0.10833333333333334,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,26,23,49,52,54,55,0,6,6,4,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9588509999448,710.9588509999448,710.9588509999448,710.9588509999448,710.9588509999448,0.006369599956087768,710.9588509999448,True,-0.30185185185185187,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,15,5,75,83,77,80,0,6,6,4,0,27,27,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.408795199939,713.408795199939,713.408795199939,713.408795199939,713.408795199939,0.006111500086262822,713.408795199939,True,0.10277777777777777,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,23,15,8,13,11,12,0,6,6,4,0,28,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.4920713000465,716.4920713000465,716.4920713000465,716.4920713000465,716.4920713000465,0.006059999926947057,716.4920713000465,False,0.30833333333333335,-0.4083333333333333,1,0,0,ansFour,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,57,54,3,5,7,5,0,7,7,3,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,726.7086327000288,0.004760200041346252,0.2824074074074074,-0.10833333333333334,1,0,0,727.5919033000246,727.5919033000246,727.5919033000246,727.5919033000246,727.5919033000246,0.0236316000809893,727.5919033000246,True,0.09907407407407408,-0.4074074074074074,1,0,0,ansThree,721.7086709999712,726.7086327000288,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,44,44,0,5,3,1,0,7,7,3,0,1,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4251843999373,734.4251843999373,734.4251843999373,734.4251843999373,734.4251843999373,0.005720100016333163,734.4251843999373,True,-0.30277777777777776,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,44,26,70,77,79,78,0,7,7,3,0,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.6418576999567,736.6418576999567,736.6418576999567,736.6418576999567,736.6418576999567,0.006441599922254682,736.6418576999567,True,0.11203703703703703,-0.40555555555555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,14,10,140,146,141,143,0,7,7,3,0,3,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.3583741999464,745.3583741999464,745.3583741999464,745.3583741999464,745.3583741999464,0.00621240003965795,745.3583741999464,True,-0.3074074074074074,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,5,14,70,77,74,75,0,7,7,3,0,4,4,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.0583506999537,747.0583506999537,747.0583506999537,747.0583506999537,747.0583506999537,0.006432299967855215,747.0583506999537,True,0.0962962962962963,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,2,22,29,26,27,0,7,7,3,0,5,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.9083283999935,749.9083283999935,749.9083283999935,749.9083283999935,749.9083283999935,0.00607020000461489,749.9083283999935,True,-0.10462962962962963,-0.3907407407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,63,58,121,128,124,123,0,7,7,3,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.9415783999721,752.9415783999721,752.9415783999721,752.9415783999721,752.9415783999721,0.006827899953350425,752.9415783999721,True,-0.09814814814814815,-0.4074074074074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,54,13,67,69,70,74,0,7,7,3,0,7,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.258212100016,758.258212100016,758.258212100016,758.258212100016,758.258212100016,0.006120900041423738,758.258212100016,True,-0.3037037037037037,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,11,110,115,118,115,0,7,7,3,0,8,8,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.1415007000323,762.1415007000323,762.1415007000323,762.1415007000323,762.1415007000323,0.006517200032249093,762.1415007000323,True,0.09259259259259259,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,5,55,58,56,62,0,7,7,3,0,9,9,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.8081706999801,763.8081706999801,763.8081706999801,763.8081706999801,763.8081706999801,0.005918200011365116,763.8081706999801,True,-0.30092592592592593,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,6,60,66,63,64,0,7,7,3,0,10,10,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5415022999514,765.5415022999514,765.5415022999514,765.5415022999514,765.5415022999514,0.006110500078648329,765.5415022999514,True,-0.1111111111111111,-0.3907407407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,46,44,2,4,7,4,0,7,7,3,0,11,11,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.9414344000397,766.9414344000397,766.9414344000397,766.9414344000397,766.9414344000397,0.0056705999886617064,766.9414344000397,True,-0.30185185185185187,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,46,44,90,95,100,91,0,7,7,3,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.5247476999648,769.5247476999648,769.5247476999648,769.5247476999648,769.5247476999648,0.0059695999370887876,769.5247476999648,False,0.12129629629629629,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,19,5,95,105,103,101,0,7,7,3,0,13,13,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.5580040999921,772.5580040999921,772.5580040999921,772.5580040999921,772.5580040999921,0.006126999971456826,772.5580040999921,True,0.09722222222222222,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,6,60,66,70,67,0,7,7,3,0,14,14,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9913088999456,774.9913088999456,774.9913088999456,774.9913088999456,774.9913088999456,0.006526099983602762,774.9913088999456,True,0.1037037037037037,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,11,110,114,116,120,0,7,7,3,0,15,15,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.7246750999475,776.7246750999475,776.7246750999475,776.7246750999475,776.7246750999475,0.005901099997572601,776.7246750999475,True,-0.1037037037037037,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,10,110,120,118,116,0,7,7,3,0,16,16,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.9912745000329,777.9912745000329,777.9912745000329,777.9912745000329,777.9912745000329,0.006810900056734681,777.9912745000329,True,-0.30092592592592593,-0.4027777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,44,11,55,57,61,56,0,7,7,3,0,17,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.9413146999432,779.9413146999432,779.9413146999432,779.9413146999432,779.9413146999432,0.005992899998091161,779.9413146999432,True,-0.2916666666666667,-0.4046296296296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,44,21,23,28,30,24,0,7,7,3,0,18,18,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4911851000506,785.4911851000506,785.4911851000506,785.4911851000506,785.4911851000506,0.006273500039242208,785.4911851000506,True,0.10555555555555556,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,62,58,120,122,124,127,0,7,7,3,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.8911075999495,790.8911075999495,790.8911075999495,790.8911075999495,790.8911075999495,0.005966400029137731,790.8911075999495,True,0.08611111111111111,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,19,5,95,101,100,97,0,7,7,3,0,20,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.6244299999671,794.6244299999671,794.6244299999671,794.6244299999671,794.6244299999671,0.006047199945896864,794.6244299999671,True,-0.10185185185185185,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,58,26,32,38,39,43,0,7,7,3,0,21,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.1576946999412,801.1576946999412,801.1576946999412,801.1576946999412,801.1576946999412,0.005857200012542307,801.1576946999412,True,-0.29444444444444445,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,54,53,107,112,115,110,0,7,7,3,0,22,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.2408476000419,813.2408476000419,813.2408476000419,813.2408476000419,813.2408476000419,0.006130299996584654,813.2408476000419,True,0.09814814814814815,-0.39814814814814814,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,58,54,112,117,118,114,0,7,7,3,0,23,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9574541000184,816.9574541000184,816.9574541000184,816.9574541000184,816.9574541000184,0.006341900094412267,816.9574541000184,True,-0.0824074074074074,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,2,10,20,23,21,25,0,8,8,2,0,0,0,107,,,,,,,,,,,,,,,,,,,,,,,,831.4739616999868,0.004835100029595196,-0.11018518518518519,-0.2777777777777778,1,0,0,842.807137100026,842.807137100026,842.807137100026,842.807137100026,842.807137100026,0.01920749992132187,842.807137100026,True,-0.30277777777777776,-0.40370370370370373,1,0,0,ansOne,826.4739978000289,831.4739616999868,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,49,22,27,29,17,33,0,8,8,2,0,1,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.8904331999365,844.8904331999365,844.8904331999365,844.8904331999365,844.8904331999365,0.006664399988949299,844.8904331999365,False,0.2833333333333333,-0.40185185185185185,1,0,0,ansFour,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,21,5,105,106,109,110,0,8,8,2,0,2,2,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.7237435999559,847.7237435999559,847.7237435999559,847.7237435999559,847.7237435999559,0.006503600045107305,847.7237435999559,True,0.11851851851851852,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,12,120,125,126,128,0,8,8,2,0,3,3,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.2069847999373,852.2069847999373,852.2069847999373,852.2069847999373,852.2069847999373,0.006120100035332143,852.2069847999373,True,-0.2898148148148148,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,2,10,11,17,21,0,8,8,2,0,4,4,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.8736514999764,853.8736514999764,853.8736514999764,853.8736514999764,853.8736514999764,0.00656810007058084,853.8736514999764,True,-0.2898148148148148,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,52,50,2,3,4,5,0,8,8,2,0,5,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.4069672999904,855.4069672999904,855.4069672999904,855.4069672999904,855.4069672999904,0.0061509000370278955,855.4069672999904,True,-0.30185185185185187,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,51,49,100,102,104,108,0,8,8,2,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.6569578000344,857.6569578000344,857.6569578000344,857.6569578000344,857.6569578000344,0.006272900034673512,857.6569578000344,True,0.08518518518518518,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,21,105,107,109,108,0,8,8,2,0,7,7,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.773551799939,860.773551799939,860.773551799939,860.773551799939,860.773551799939,0.005966799915768206,860.773551799939,True,-0.09259259259259259,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,18,2,36,40,42,40,0,8,8,2,0,8,8,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.3401850999799,864.3401850999799,864.3401850999799,864.3401850999799,864.3401850999799,0.00611760001629591,864.3401850999799,True,-0.09444444444444444,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,18,180,187,186,184,0,8,8,2,0,9,9,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.056830400019,866.056830400019,866.056830400019,866.056830400019,866.056830400019,0.005946599994786084,866.056830400019,True,0.07222222222222222,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,18,180,188,190,194,0,8,8,2,0,10,10,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.5901730000041,867.5901730000041,867.5901730000041,867.5901730000041,867.5901730000041,0.0044568999437615275,867.5901730000041,True,-0.08888888888888889,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,50,50,100,101,102,107,0,8,8,2,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.2734072000021,869.2734072000021,869.2734072000021,869.2734072000021,869.2734072000021,0.006272600032389164,869.2734072000021,True,0.11388888888888889,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,26,25,1,7,9,7,0,8,8,2,0,12,12,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0901137000183,871.0901137000183,871.0901137000183,871.0901137000183,871.0901137000183,0.006011800025589764,871.0901137000183,True,-0.09814814814814815,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,43,22,65,66,71,67,0,8,8,2,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.4233787000412,874.4233787000412,874.4233787000412,874.4233787000412,874.4233787000412,0.006218699971213937,874.4233787000412,True,-0.30648148148148147,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,18,180,186,185,187,0,8,8,2,0,14,14,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.4900396999437,877.4900396999437,877.4900396999437,877.4900396999437,877.4900396999437,0.006308899959549308,877.4900396999437,True,-0.08796296296296297,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,28,14,42,47,43,46,0,8,8,2,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.8900089999661,878.8900089999661,878.8900089999661,878.8900089999661,878.8900089999661,0.006094199954532087,878.8900089999661,True,-0.30925925925925923,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,2,10,15,20,16,0,8,8,2,0,16,16,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.6732615999645,883.6732615999645,883.6732615999645,883.6732615999645,883.6732615999645,0.005930599989369512,883.6732615999645,True,-0.1,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,18,5,90,93,100,98,0,8,8,2,0,17,17,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.2732493999647,885.2732493999647,885.2732493999647,885.2732493999647,885.2732493999647,0.00609400006942451,885.2732493999647,True,-0.28888888888888886,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,48,14,34,42,39,24,0,8,8,2,0,18,18,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.5065502000507,888.5065502000507,888.5065502000507,888.5065502000507,888.5065502000507,0.005949700018391013,888.5065502000507,True,-0.28888888888888886,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,43,28,15,22,21,19,0,8,8,2,0,19,19,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.156468500034,894.156468500034,894.156468500034,894.156468500034,894.156468500034,0.006264999974519014,894.156468500034,True,-0.09537037037037037,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,18,5,90,98,96,97,0,8,8,2,0,20,20,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.2230233999435,904.2230233999435,904.2230233999435,904.2230233999435,904.2230233999435,0.00593840004876256,904.2230233999435,True,-0.0962962962962963,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
